id,url_id,user_id,event_type,timestamp,details
1902,1902,281,created,2025-07-15 01:57:22,"{""short_code"":""8Lx2m1"",""original_url"":""https://opswise.net/jade/valley/1902""}"
1903,1903,160,created,2025-05-01 22:52:05,"{""short_code"":""kQeEWG"",""original_url"":""https://hackstack.io/keen/meadow/1903""}"
1904,1904,168,created,2025-08-16 21:37:41,"{""short_code"":""89XgXq"",""original_url"":""https://hackstack.io/ember/river/1904""}"
1905,1905,144,created,2025-03-04 22:20:17,"{""short_code"":""Amo1G5"",""original_url"":""https://acme.dev/calm/orbit/1905""}"
1906,1906,63,created,2025-06-04 01:56:37,"{""short_code"":""qgLKuc"",""original_url"":""https://opswise.net/dawn/beacon/1906""}"
1907,1907,398,created,2025-03-31 20:23:52,"{""short_code"":""3uF97T"",""original_url"":""https://example.com/urban/network/1907""}"
1908,1908,9,created,2025-01-17 04:12:53,"{""short_code"":""xdJqO1"",""original_url"":""https://acme.dev/silver/window/1908""}"
1909,1909,197,created,2025-01-09 08:34:21,"{""short_code"":""fUSKzi"",""original_url"":""https://example.com/ivory/signal/1909""}"
1910,1910,93,created,2026-01-19 14:01:03,"{""short_code"":""xj6MhY"",""original_url"":""https://seeded.app/gold/yard/1910""}"
1911,1911,57,created,2025-02-17 16:06:08,"{""short_code"":""ZJ1ux4"",""original_url"":""https://hackstack.io/young/window/1911""}"
1912,1912,392,created,2025-04-10 07:18:50,"{""short_code"":""AFGdzO"",""original_url"":""https://relay.cloud/lively/kernel/1912""}"
1913,1913,115,created,2026-01-26 00:43:47,"{""short_code"":""Itftf5"",""original_url"":""https://example.com/gold/quartz/1913""}"
1914,1914,301,created,2025-06-26 17:51:13,"{""short_code"":""yzkLwQ"",""original_url"":""https://seeded.app/rapid/field/1914""}"
1915,1915,201,created,2025-12-22 12:31:55,"{""short_code"":""2uhibB"",""original_url"":""https://acme.dev/amber/pioneer/1915""}"
1916,1916,203,created,2025-05-09 06:46:53,"{""short_code"":""eW9Ccf"",""original_url"":""https://acme.dev/amber/island/1916""}"
1917,1917,65,created,2025-12-22 03:12:56,"{""short_code"":""NMnULz"",""original_url"":""https://seeded.app/jade/canyon/1917""}"
1918,1918,1,created,2025-01-04 07:41:37,"{""short_code"":""pAvQts"",""original_url"":""https://acme.dev/keen/journey/1918""}"
1919,1919,269,created,2025-06-15 20:53:19,"{""short_code"":""nFSZoB"",""original_url"":""https://acme.dev/amber/lagoon/1919""}"
1920,1920,380,created,2025-12-03 22:00:20,"{""short_code"":""FQqWKu"",""original_url"":""https://acme.dev/cobalt/zenith/1920""}"
1921,1921,53,created,2025-05-13 04:10:58,"{""short_code"":""nsn8jg"",""original_url"":""https://opswise.net/forest/field/1921""}"
1922,1922,147,created,2025-06-26 19:38:26,"{""short_code"":""uPyMJs"",""original_url"":""https://relay.cloud/proud/journey/1922""}"
1923,1923,325,created,2026-01-06 08:38:42,"{""short_code"":""ug5CMN"",""original_url"":""https://opswise.net/ember/kernel/1923""}"
1924,1924,157,created,2025-12-06 19:24:24,"{""short_code"":""CP6QIn"",""original_url"":""https://opswise.net/mellow/network/1924""}"
1925,1925,277,created,2025-04-27 08:48:35,"{""short_code"":""oGFIrD"",""original_url"":""https://hackstack.io/navy/zenith/1925""}"
1926,1926,165,created,2025-03-12 05:19:07,"{""short_code"":""qVsrlF"",""original_url"":""https://hackstack.io/quiet/harvest/1926""}"
1927,1927,105,created,2025-09-03 11:30:29,"{""short_code"":""h7oJIy"",""original_url"":""https://seeded.app/keen/pioneer/1927""}"
1928,1928,345,created,2025-01-09 07:52:44,"{""short_code"":""VF0k9Y"",""original_url"":""https://hackstack.io/ember/canyon/1928""}"
1929,1929,302,created,2025-11-02 23:46:41,"{""short_code"":""L81Dcc"",""original_url"":""https://acme.dev/opal/field/1929""}"
1930,1930,376,created,2025-09-14 04:11:02,"{""short_code"":""njHd1Y"",""original_url"":""https://acme.dev/forest/delta/1930""}"
1931,1931,30,created,2026-01-18 20:33:51,"{""short_code"":""zfAjU4"",""original_url"":""https://example.com/clear/lagoon/1931""}"
1932,1932,144,created,2025-03-14 07:03:29,"{""short_code"":""4YD9fU"",""original_url"":""https://opswise.net/opal/uplink/1932""}"
1933,1933,23,created,2025-06-19 20:17:38,"{""short_code"":""M4Rdci"",""original_url"":""https://example.com/urban/pioneer/1933""}"
1934,1934,359,created,2025-03-14 05:02:52,"{""short_code"":""atrGXZ"",""original_url"":""https://seeded.app/vivid/uplink/1934""}"
1935,1935,210,created,2026-02-11 19:14:42,"{""short_code"":""cnYr9D"",""original_url"":""https://opswise.net/keen/river/1935""}"
1936,1936,81,created,2025-01-15 13:57:33,"{""short_code"":""EzP4Ay"",""original_url"":""https://hackstack.io/cobalt/signal/1936""}"
1937,1937,235,created,2025-07-11 17:43:44,"{""short_code"":""sxVzpj"",""original_url"":""https://opswise.net/amber/quartz/1937""}"
1938,1938,205,created,2025-03-30 05:59:59,"{""short_code"":""xJFxRW"",""original_url"":""https://example.com/ember/harvest/1938""}"
1939,1939,358,created,2025-05-08 04:44:39,"{""short_code"":""za0Z7x"",""original_url"":""https://opswise.net/navy/harvest/1939""}"
1940,1940,238,created,2025-03-06 21:20:18,"{""short_code"":""9nLWPS"",""original_url"":""https://hackstack.io/mellow/pioneer/1940""}"
1941,1941,309,created,2025-05-27 14:43:13,"{""short_code"":""58v495"",""original_url"":""https://acme.dev/opal/yard/1941""}"
1942,1942,186,created,2025-12-03 18:25:22,"{""short_code"":""79Mvz7"",""original_url"":""https://acme.dev/young/quartz/1942""}"
1943,1943,170,created,2025-06-05 09:26:20,"{""short_code"":""gVNjIv"",""original_url"":""https://hackstack.io/navy/anchor/1943""}"
1944,1944,136,created,2025-12-22 08:00:04,"{""short_code"":""y02PzT"",""original_url"":""https://relay.cloud/silver/river/1944""}"
1945,1945,98,created,2026-01-27 21:41:06,"{""short_code"":""iNXUn7"",""original_url"":""https://acme.dev/urban/river/1945""}"
1946,1946,222,created,2025-07-29 15:50:23,"{""short_code"":""oX4jNM"",""original_url"":""https://seeded.app/opal/canyon/1946""}"
1947,1947,183,created,2025-08-08 06:47:56,"{""short_code"":""ghLRT1"",""original_url"":""https://opswise.net/calm/trail/1947""}"
1948,1948,249,created,2026-02-11 16:07:39,"{""short_code"":""3ekXYZ"",""original_url"":""https://hackstack.io/ember/signal/1948""}"
1949,1949,65,created,2025-06-11 01:33:13,"{""short_code"":""tezlMW"",""original_url"":""https://example.com/lively/engine/1949""}"
1950,1950,395,created,2025-03-10 07:46:38,"{""short_code"":""xAL5ja"",""original_url"":""https://hackstack.io/young/beacon/1950""}"
1951,1951,20,created,2025-12-07 11:48:37,"{""short_code"":""rPFN2z"",""original_url"":""https://example.com/lively/orbit/1951""}"
1952,1952,58,created,2025-04-07 02:57:17,"{""short_code"":""ZYbnWv"",""original_url"":""https://acme.dev/ivory/uplink/1952""}"
1953,1953,280,created,2025-04-09 13:58:45,"{""short_code"":""6fuV1Q"",""original_url"":""https://relay.cloud/rapid/canyon/1953""}"
1954,1954,238,created,2025-06-06 01:28:28,"{""short_code"":""0powrh"",""original_url"":""https://hackstack.io/amber/zenith/1954""}"
1955,1955,20,created,2025-06-09 22:55:04,"{""short_code"":""qVv3Cw"",""original_url"":""https://opswise.net/urban/engine/1955""}"
1956,1956,249,created,2026-02-19 20:25:20,"{""short_code"":""a0pqEA"",""original_url"":""https://acme.dev/forest/lagoon/1956""}"
1957,1957,180,created,2025-09-21 02:42:11,"{""short_code"":""OxoAUj"",""original_url"":""https://example.com/clear/river/1957""}"
1958,1958,347,created,2025-07-29 10:16:30,"{""short_code"":""plbJwp"",""original_url"":""https://example.com/opal/anchor/1958""}"
1959,1959,90,created,2025-03-02 08:29:22,"{""short_code"":""TGh1CM"",""original_url"":""https://relay.cloud/silver/zenith/1959""}"
1960,1960,148,created,2025-07-18 09:59:07,"{""short_code"":""DHRj5r"",""original_url"":""https://opswise.net/tidy/orbit/1960""}"
1961,1961,203,created,2025-03-29 01:50:51,"{""short_code"":""fpYc4p"",""original_url"":""https://example.com/cobalt/delta/1961""}"
1962,1962,148,created,2025-07-05 20:47:14,"{""short_code"":""XBTb0r"",""original_url"":""https://opswise.net/mellow/pioneer/1962""}"
1963,1963,143,created,2025-11-21 05:44:19,"{""short_code"":""KbFAMP"",""original_url"":""https://example.com/keen/engine/1963""}"
1964,1964,44,created,2025-04-29 14:24:27,"{""short_code"":""8Zer9R"",""original_url"":""https://opswise.net/navy/journey/1964""}"
1965,1965,336,created,2025-04-08 11:19:48,"{""short_code"":""WToPBn"",""original_url"":""https://hackstack.io/vivid/engine/1965""}"
1966,1966,321,created,2025-05-10 17:09:41,"{""short_code"":""0OVtk5"",""original_url"":""https://seeded.app/urban/signal/1966""}"
1967,1967,43,created,2025-12-23 14:44:02,"{""short_code"":""0TP0rl"",""original_url"":""https://seeded.app/young/trail/1967""}"
1968,1968,303,created,2025-03-18 13:54:48,"{""short_code"":""b4dDZM"",""original_url"":""https://example.com/rapid/engine/1968""}"
1969,1969,274,created,2025-03-05 21:48:47,"{""short_code"":""rwy0P6"",""original_url"":""https://hackstack.io/vivid/quartz/1969""}"
1970,1970,355,created,2025-04-30 01:13:42,"{""short_code"":""VJunw6"",""original_url"":""https://example.com/young/signal/1970""}"
1971,1971,379,created,2026-01-04 17:00:57,"{""short_code"":""hh0bne"",""original_url"":""https://example.com/calm/kernel/1971""}"
1972,1972,378,created,2025-01-15 01:49:26,"{""short_code"":""1S7hqR"",""original_url"":""https://seeded.app/dawn/meadow/1972""}"
1973,1973,138,created,2025-02-03 20:06:54,"{""short_code"":""sQSEP1"",""original_url"":""https://relay.cloud/lively/yard/1973""}"
1974,1974,60,created,2025-05-24 20:25:07,"{""short_code"":""AU7nwb"",""original_url"":""https://seeded.app/calm/valley/1974""}"
1975,1975,229,created,2025-10-21 01:27:55,"{""short_code"":""6YiUlS"",""original_url"":""https://opswise.net/gold/uplink/1975""}"
1976,1976,37,created,2025-08-13 03:00:56,"{""short_code"":""kz8jnz"",""original_url"":""https://seeded.app/keen/engine/1976""}"
1977,1977,59,created,2025-04-15 11:24:25,"{""short_code"":""YVClmS"",""original_url"":""https://seeded.app/silver/meadow/1977""}"
1978,1978,112,created,2025-01-04 17:30:40,"{""short_code"":""t8sXw3"",""original_url"":""https://acme.dev/keen/river/1978""}"
1979,1979,162,created,2025-08-08 07:39:39,"{""short_code"":""nhMAFs"",""original_url"":""https://relay.cloud/calm/orbit/1979""}"
1980,1980,296,created,2025-10-20 23:20:45,"{""short_code"":""VNhBeB"",""original_url"":""https://relay.cloud/gold/meadow/1980""}"
1981,1981,27,created,2025-09-17 08:37:17,"{""short_code"":""XJjdf7"",""original_url"":""https://seeded.app/silver/window/1981""}"
1982,1982,63,created,2025-11-24 22:41:54,"{""short_code"":""70iR51"",""original_url"":""https://acme.dev/young/uplink/1982""}"
1983,1983,109,created,2025-01-10 13:56:17,"{""short_code"":""2jfXXf"",""original_url"":""https://seeded.app/opal/harvest/1983""}"
1984,1984,400,created,2025-06-13 09:05:56,"{""short_code"":""SwLhR4"",""original_url"":""https://acme.dev/tidy/pioneer/1984""}"
1985,1985,335,created,2025-08-28 21:06:28,"{""short_code"":""YcVUsd"",""original_url"":""https://opswise.net/tidy/trail/1985""}"
1986,1986,293,created,2025-05-31 05:52:16,"{""short_code"":""izyiFQ"",""original_url"":""https://opswise.net/opal/valley/1986""}"
1987,1987,262,created,2025-05-09 00:54:48,"{""short_code"":""anSFUB"",""original_url"":""https://acme.dev/amber/beacon/1987""}"
1988,1988,359,created,2025-11-06 18:29:39,"{""short_code"":""VOcMYN"",""original_url"":""https://opswise.net/clear/harvest/1988""}"
1989,1989,157,created,2025-11-21 15:43:10,"{""short_code"":""rsMLgM"",""original_url"":""https://example.com/ember/yard/1989""}"
1990,1990,399,created,2025-12-20 12:38:03,"{""short_code"":""3YOw9X"",""original_url"":""https://hackstack.io/silver/beacon/1990""}"
1991,1991,274,created,2025-12-04 04:32:32,"{""short_code"":""7UbLCn"",""original_url"":""https://relay.cloud/young/delta/1991""}"
1992,1992,145,created,2026-01-24 18:27:31,"{""short_code"":""7my2X2"",""original_url"":""https://relay.cloud/harbor/trail/1992""}"
1993,1993,286,created,2025-10-23 14:18:42,"{""short_code"":""yRhUdm"",""original_url"":""https://hackstack.io/young/harvest/1993""}"
1994,1994,357,created,2026-01-20 09:14:33,"{""short_code"":""YidegA"",""original_url"":""https://opswise.net/warm/harvest/1994""}"
1995,1995,113,created,2025-11-25 10:03:32,"{""short_code"":""ek2nAi"",""original_url"":""https://example.com/young/harvest/1995""}"
1996,1996,78,created,2025-12-14 14:50:22,"{""short_code"":""Kfslar"",""original_url"":""https://opswise.net/cobalt/harvest/1996""}"
1997,1997,397,created,2025-04-06 17:45:35,"{""short_code"":""SWrQFn"",""original_url"":""https://seeded.app/dawn/engine/1997""}"
1998,1998,204,created,2025-03-07 20:49:45,"{""short_code"":""navmRk"",""original_url"":""https://seeded.app/gold/island/1998""}"
1999,1999,105,created,2025-01-10 15:30:42,"{""short_code"":""fmxfII"",""original_url"":""https://relay.cloud/calm/orbit/1999""}"
2000,2000,365,created,2025-07-06 13:17:52,"{""short_code"":""VcEgkK"",""original_url"":""https://opswise.net/navy/trail/2000""}"
2001,1,1,updated,2025-11-05 14:47:31,"{""field"":""title"",""source"":""seed_update""}"
2002,38,398,updated,2025-10-30 12:09:00,"{""field"":""is_active"",""source"":""seed_update""}"
2003,75,258,updated,2026-02-18 05:42:27,"{""field"":""title"",""source"":""seed_update""}"
2004,112,9,updated,2025-07-15 16:06:10,"{""field"":""is_active"",""source"":""seed_update""}"
2005,149,292,updated,2026-01-23 03:17:01,"{""field"":""title"",""source"":""seed_update""}"
2006,186,27,updated,2025-12-22 20:38:20,"{""field"":""is_active"",""source"":""seed_update""}"
2007,223,211,updated,2026-02-25 07:52:16,"{""field"":""title"",""source"":""seed_update""}"
2008,260,62,updated,2025-12-18 15:43:51,"{""field"":""is_active"",""source"":""seed_update""}"
2009,297,129,updated,2025-12-13 07:41:44,"{""field"":""title"",""source"":""seed_update""}"
2010,334,210,updated,2025-12-29 23:46:03,"{""field"":""is_active"",""source"":""seed_update""}"
2011,371,332,updated,2025-09-29 11:35:53,"{""field"":""title"",""source"":""seed_update""}"
2012,408,13,updated,2026-02-14 09:51:43,"{""field"":""is_active"",""source"":""seed_update""}"
2013,445,300,updated,2025-09-26 04:40:17,"{""field"":""title"",""source"":""seed_update""}"
2014,482,200,updated,2025-12-07 00:39:37,"{""field"":""is_active"",""source"":""seed_update""}"
2015,519,91,updated,2026-02-20 00:51:45,"{""field"":""title"",""source"":""seed_update""}"
2016,556,176,updated,2025-10-29 21:11:29,"{""field"":""is_active"",""source"":""seed_update""}"
2017,593,205,updated,2026-01-24 20:37:42,"{""field"":""title"",""source"":""seed_update""}"
2018,630,243,updated,2025-08-20 06:27:35,"{""field"":""is_active"",""source"":""seed_update""}"
2019,667,379,updated,2026-02-24 00:16:23,"{""field"":""title"",""source"":""seed_update""}"
2020,704,135,updated,2025-12-02 16:52:20,"{""field"":""is_active"",""source"":""seed_update""}"
2021,741,384,updated,2025-11-27 16:31:30,"{""field"":""title"",""source"":""seed_update""}"
2022,778,122,updated,2025-11-26 01:34:17,"{""field"":""is_active"",""source"":""seed_update""}"
2023,815,127,updated,2025-12-11 14:34:16,"{""field"":""title"",""source"":""seed_update""}"
2024,852,121,updated,2025-09-06 07:01:54,"{""field"":""is_active"",""source"":""seed_update""}"
2025,889,75,updated,2025-08-22 18:56:08,"{""field"":""title"",""source"":""seed_update""}"
2026,926,94,updated,2025-07-14 20:12:43,"{""field"":""is_active"",""source"":""seed_update""}"
2027,963,366,updated,2026-02-23 15:14:07,"{""field"":""title"",""source"":""seed_update""}"
2028,1000,333,updated,2026-01-24 08:37:21,"{""field"":""is_active"",""source"":""seed_update""}"
2029,1037,32,updated,2025-05-25 18:12:24,"{""field"":""title"",""source"":""seed_update""}"
2030,1074,107,updated,2026-02-22 12:48:49,"{""field"":""is_active"",""source"":""seed_update""}"
2031,1111,124,updated,2026-02-18 14:59:36,"{""field"":""title"",""source"":""seed_update""}"
2032,1148,153,updated,2025-11-16 06:11:25,"{""field"":""is_active"",""source"":""seed_update""}"
2033,1185,324,updated,2026-02-28 21:20:55,"{""field"":""title"",""source"":""seed_update""}"
2034,1222,321,updated,2025-11-30 08:23:52,"{""field"":""is_active"",""source"":""seed_update""}"
2035,1259,224,updated,2026-02-28 15:11:37,"{""field"":""title"",""source"":""seed_update""}"
2036,1296,344,updated,2025-06-24 19:04:57,"{""field"":""is_active"",""source"":""seed_update""}"
2037,1333,10,updated,2026-02-23 10:28:10,"{""field"":""title"",""source"":""seed_update""}"
2038,1370,1,updated,2026-02-26 23:37:32,"{""field"":""is_active"",""source"":""seed_update""}"
2039,1407,357,updated,2025-10-07 21:12:22,"{""field"":""title"",""source"":""seed_update""}"
2040,1444,293,updated,2025-10-12 04:13:47,"{""field"":""is_active"",""source"":""seed_update""}"
2041,1481,284,updated,2025-10-02 07:07:49,"{""field"":""title"",""source"":""seed_update""}"
2042,1518,356,updated,2025-12-21 15:28:22,"{""field"":""is_active"",""source"":""seed_update""}"
2043,1555,186,updated,2025-07-03 18:13:22,"{""field"":""title"",""source"":""seed_update""}"
2044,1592,195,updated,2025-11-06 14:00:37,"{""field"":""is_active"",""source"":""seed_update""}"
2045,1629,123,updated,2025-12-02 12:16:26,"{""field"":""title"",""source"":""seed_update""}"
2046,1666,89,updated,2026-02-28 11:49:54,"{""field"":""is_active"",""source"":""seed_update""}"
2047,1703,5,updated,2026-02-25 09:59:47,"{""field"":""title"",""source"":""seed_update""}"
2048,1740,92,updated,2026-01-23 12:22:24,"{""field"":""is_active"",""source"":""seed_update""}"
2049,1777,390,updated,2026-02-20 10:53:29,"{""field"":""title"",""source"":""seed_update""}"
2050,1814,191,updated,2025-12-06 20:27:56,"{""field"":""is_active"",""source"":""seed_update""}"
2051,1851,301,updated,2026-01-05 21:45:39,"{""field"":""title"",""source"":""seed_update""}"
2052,1888,141,updated,2025-12-21 20:18:02,"{""field"":""is_active"",""source"":""seed_update""}"
2053,1925,277,updated,2025-07-04 19:39:23,"{""field"":""title"",""source"":""seed_update""}"
2054,1962,148,updated,2025-09-06 11:18:27,"{""field"":""is_active"",""source"":""seed_update""}"
2055,1999,105,updated,2025-03-15 21:04:38,"{""field"":""title"",""source"":""seed_update""}"
2056,36,101,updated,2025-11-14 20:00:55,"{""field"":""is_active"",""source"":""seed_update""}"
